tweet_id,brand,text,intent
2265397,AskTarget,@AskTarget Thanks for reply. But I don't think ya'll be any help lol it is already in shipping process through whatever it is at lol so ya'll wouldn't be able to speed it up :/ i thought pre-ordering it meant i'd get it the day it came out. Guess i was wrong,feedback_praise_resolution
790859,SouthwestAir,@SouthwestAir Hi! Is there a way to see if I have refund money on confirmation numbers? I know I've rebooked flights at a lower cost!,subscription_cancellation_refund
2987924,ArgosHelpers,"@ArgosHelpers ordered items for same day delivery between 14:00 and 18:00, 22:30 and still nothing, phoned customer services twice to try and amend the delivery address as I made a mistake booking but apparently they don’t have a number for the driver? What is going on?",order_delivery_issue
1546140,SouthwestAir,@SouthwestAir Didn’t even serve drinks on the flight either 😒,flight_travel_disruption
1550418,British_Airways,@British_Airways Yes flight was busy but issue I have is selection process to hand bags in ? If you refused they wouldn’t take but we’re rude and insisted me,flight_travel_disruption
8551,AppleSupport,@AppleSupport ya.lately my screen was disfunction for touch after its been restart. i couldnt enter passcode yet homebutton still figureout my fingerprint,technical_hardware_software_bug
1543344,AppleSupport,iPhone activation issues. Smh. @115858 @ATT @AppleSupport any eta on the fix?,account_access_security
2986001,AskLyft,"@2275 @AskLyft when your drivers refuse to complete pick-ups and demand that we cancel, we aren’t charged a cancellation fee, right?",billing_payment_dispute
2263204,AskPlayStation,@AskPlayStation I have a huge issue. someone stole my password and login a while back before i created my 2 step security login info and made my account primary on thier consle. i didnt notice until i tried playing COD WW2 with my fiancé. Is there anything that can be done?,account_access_security
787522,AmazonHelp,@AmazonHelp entire day passed by and no delivery yet. This was to be done yesterday morning. PATHETIC,order_delivery_issue
1549475,AppleSupport,"EVERY recent @115858 update BROKE the device I put it on, including 10.13.1. Issues I haven't had since 10.11 are back now. @AppleSupport",technical_hardware_software_bug
4356,Tesco,@Tesco food delivery due between 9-10pm. Still not arrived. Customer services did not answer call. Services now closed. What should I do? https://t.co/xSuRPWAivN,order_delivery_issue
5640,CoxHelp,"@CoxHelp hello, curious when the outage is expected to be resolved for the 02919 area code",service_outage_connectivity
1551352,AppleSupport,"@115858 ever since I️ updated my phone to iOS 11.1, there are question marks in a box when I️ type certain letters",technical_hardware_software_bug
1991,TMobileHelp,@TMobileHelp @115913 @116154 So you @115913 know! been trying to chat but your team is asking for a pin or password I don’t have. Making me feel like you don’t want me back,account_access_security
2269938,AlaskaAir,#IFlyAlaska Thank you Kathy in customer support for getting me home a day early 2 take care of my family emergency. You heard and helped.,feedback_praise_resolution
5821,AppleSupport,"Dear @AppleSupport this new update sucks ,I have too many problems with my phone now ! Blurry screen , black screen , frozen phone !",technical_hardware_software_bug
736,AppleSupport,Thank you @AppleSupport I updated my phone and now it is even slower and barely works. Thank you for ruining my phone.😤,feedback_praise_resolution
787460,Morrisons,Finally a bit of good news for once! Thank you @Morrisons 🎉 https://t.co/LZnEbWHWj3,feedback_praise_resolution
2269253,XboxSupport,@XboxSupport how do you watch This Week on Xbox with the fall update?,technical_hardware_software_bug
2267746,Delta,@Delta Thanks. We certainly expect a full refund of the money we paid for our “upgrade” and award miles as well. Also cost of hotel for our delay.,subscription_cancellation_refund
2264144,AmericanAir,American Airlines...I’m pretty frustrated with y’all right now. Flight delayed from 9:04 to 12:54 AM w/passengers waiting on the plane? Told not to use lavatory. Refueling? Maintenance issue. Ugh. @AmericanAir,flight_travel_disruption
7763,VerizonSupport,@115722 the update with @117310? Already charged for my subscription it’s a bit ridiculous to ay for cable and have to pay more,billing_payment_dispute
1551620,AmazonHelp,@AmazonHelp It was shipped by amazon,order_delivery_issue
2986305,AirAsiaSupport,"@115802 @AirAsiaSupport @14335 Is the flight for Bali on 29th at 12.50AM is live?
Your customer care response is like your flight fare advertisement..cheapest in the industry.
They dont even bother to take calls not only from us but from your own office staff. https://t.co/Y77tmoq6D1",flight_travel_disruption
790302,AmericanAir,"Thank you again, @AmericanAir. Always a pleasure. SYD>LAX>CLT https://t.co/uZhZjPFIvM",feedback_praise_resolution
2269320,SouthwestAir,@SouthwestAir Paid $80 extra to board in the A group for my flight from MCO but didn’t get to use it..anyway to get my $ back,flight_travel_disruption
2268124,GWRHelp,"@GWRHelp Yes, we went to the buffet car and everything we asked for was out of stock.",product_inquiry_availability
788416,AppleSupport,@AppleSupport iPhone SE iOS 11.0.2,technical_hardware_software_bug
672,AmazonHelp,"I'm NEVER using Amazon again! After waiting in all day as item is ""out for delivery"", they've only gone and sent it to the WRONG COUNTRY!",order_delivery_issue
2980352,Ask_Spectrum,@Ask_Spectrum Outage in 91722 again?,service_outage_connectivity
2981137,comcastcares,@115900 having trouble getting my verification code to finish setting up my account. Please help.,account_access_security
5333,comcastcares,"@ComcastCares
#mobile_CareXI no internet all day again, third day with issues. What is your solution?",service_outage_connectivity
784818,VirginTrains,"@VirginTrains OK, fab, will do, just wanted to check. Thank you!",feedback_praise_resolution
1543333,AppleSupport,"""Could not activate iPhone"" @AppleSupport plz fix your servers",account_access_security
2263390,AskPayPal,Thanks @115993 @AskPayPal for having me on hold for 45 minutes.,complaint_poor_service
2267188,AirAsiaSupport,@AirAsiaSupport I dont want to amend the name. I want to change the flight date. My booking number is LW3R2U,flight_travel_disruption
8009,comcastcares,"@ComcastCares
#mobile_CareXI no signal on my modem, please fix.",service_outage_connectivity
2264775,SpotifyCares,@SpotifyCares Thank you for the reply!,feedback_praise_resolution
1546502,sprintcare,@sprintcare I wanna activate my my phone. This is sooooo stupid. I’ve been trying all night,account_access_security
789168,Morrisons,@Morrisons do you sell Yorkshire tea loaf cake that's sold in cafe in bromsgrove please. It's lovely. Thanks x,product_inquiry_availability
2981700,British_Airways,@British_Airways I am flying tomorrow from LHR to Philadelphia flight BA 1588 when I try to check in online it says the flight is operated,flight_travel_disruption
787518,AmazonHelp,"2 days late on paying extra for 1 day delivery, still the product is nowhere to be seen @115850 @AmazonHelp HORRIBLE service & experience",order_delivery_issue
2264233,AmericanAir,@AmericanAir thanks for a great flight. The entire crew was excellent from boarding to arrival in Miami. #Fl2193 ORD-MIA. #Loyal2AA #serviceMatters #25A #rewardgoodemployees,feedback_praise_resolution
2269999,AppleSupport,"@AppleSupport ever since I bought my iPhone X, my iMessages on my iPad are sent from my email and not phone number. How do I sync these back up? Thanks for your help!",feedback_praise_resolution
6438,CenturyLinkHelp,@116072 I was on hold for 46 minutes and no one could help me! SHAME!!!! https://t.co/gb2nYeUmcZ,complaint_poor_service
11131,AppleSupport,Is anyone doing bug fixing @115858 anymore? I have a whole zoo of them on my iPhone and iMac that could be tamed!,technical_hardware_software_bug
2263937,Delta,"Finally onboard this @delta flight homeward bound to LAX, after a 2+ hour airport shutdown at… https://t.co/PkgF4nIkgL",flight_travel_disruption
2266561,Uber_Support,#thanks @115877 almost $12 for not even half a mile delivery on an order that is normally $4. I get delivery fees that's fine... https://t.co/Tpoiv4Dwjb,order_delivery_issue
9466,SouthwestAir,#LookingBack Bags are packed!Tomorrow we hop on a @SouthwestAir flight headed for Washington D.C. #EOYDCGoes DC College Tour 2017 you ready? https://t.co/wLEoRNd2e2,flight_travel_disruption
1547868,AmazonHelp,@AmazonHelp Why should i contact the seller? I'm ordering this product from your site. You should be responsible to provide me proper tracking facility.,product_inquiry_availability
2269795,Uber_Support,"@Uber_support 
How much will I be charged for 2 Person in POOL? And how to select no. Of person while booking??",billing_payment_dispute
790705,Delta,@Delta Loving Sky Priority! Thank you! 🇺🇸💙,feedback_praise_resolution
2984812,UPSHelp,"@UPSHelp WHAT?! IS?! THIS?!
this is how our package arrived at our door, & the employee (not the driver) smiled & waved as i was just staring at the box. i turned my back to show my husband, & the truck was gone. we had no chance of stopping them. this is completely unacceptable. https://t.co/qj23vQqxvk",order_delivery_issue
2266250,Tesco,"Hello, I just bought some ready to eat Barbecue chicken drumsticks from leicester Narb rd Tesco and they were frozen so not very ready to eat at all. Can you let them know and advise how to get a refund as they will be thawed by the time I can go back. Thanks. 
@Tesco",subscription_cancellation_refund
1850,Delta,@Delta Bummer! I promised them some info and in my hurry to get to my next flight forgot to leave my business card 😩,flight_travel_disruption
784,Uber_Support,"1 hour+ inside an old Altima that smells and has ripped stain seats, with an inexperienced miami driver @115873 standards down now 4 applying!",order_delivery_issue
785974,GWRHelp,@GWRHelp also given up on customer support for their high paying season ticket holders. I asked at the station and they sent me here. Now sent back to the station. No compensation for cancelled and delayed trains. https://t.co/6ZRi0yDbuM,flight_travel_disruption
2269358,AmazonHelp,@AmazonHelp here is what gets generated. No pricing information https://t.co/ha5d5NJhRs,billing_payment_dispute
791218,VirginTrains,@VirginTrains why aren't your customer services taking calls currently? How can I opt out of automatic delay repay?,flight_travel_disruption
2264039,XboxSupport,@115786 @XboxSupport Fix your shit. I cancel an UPDATE and my entire game gets deleted?!? Are you serious? WTF,technical_hardware_software_bug
2980364,ChipotleTweets,@ChipotleTweets thanks for the boorito....Lucille loved it #WalkingDead #negan https://t.co/R6X9aLL3e4,feedback_praise_resolution
10760,UPSHelp,@UPSHelp I cannot change my delivery and this is the third attempt. Can someone contact me because I don't want my package going back to the sender!,order_delivery_issue
3435,AskPlayStation,"@AskPlayStation my ps4 software is stuck on 5.00 but i can still play online, i've been trying to update it to 5.01 but everytime it says the file is corrupted i've tried deleting and retrying, safe mode, restarting my ps4 and still i get file is corrupted.",technical_hardware_software_bug
792229,SpotifyCares,@SpotifyCares 6S ios 11.1 (it happened even before I updated),technical_hardware_software_bug
9030,CoxHelp,"@CoxHelp no internet service since 10/29. 2 days straight Cust. Service gave estimated restoration times, now they say they just don’t know",service_outage_connectivity
1550419,British_Airways,Horrific flight 1336 NCL llate and took my bag off me at gate 4th flight in 3 days with same bag been told I’m a liar @British_Airways,flight_travel_disruption
2436,Uber_Support,Hi @Uber_Support I have a problem with a cancellation fee I was charged but the case fits none of the options. How can I report i this?,billing_payment_dispute
791234,Safaricom_Care,"@Safaricom_Care This is not acceptable, it's not a software issue or bug, just refund my money. How long does that take? Another 20hrs??",subscription_cancellation_refund
2263507,AppleSupport,"@AppleSupport Hey, thanks for the response! When I️ turn on my MBP it has a grey screen that either shows 🚫 or freezes up when I️ input my password",account_access_security
2980621,AppleSupport,This stupid Apple update has ruined the friendship... my phone is freezing @115858 @AppleSupport,technical_hardware_software_bug
786763,AmazonHelp,@115850 need a callback urgently reagarding my amazon account hacked,account_access_security
2263896,Delta,"@Delta I paid for preferred seating, but am still in zone 3. Does it not give you priority boarding?",flight_travel_disruption
1548931,TMobileHelp,"@115817, Thanks for losing my IPhone X from @115911. Not sure why you would deliver it to a random place other than my apartment?#alwaysfedex",feedback_praise_resolution
2987460,O2,@O2 had hardly no signal all day one bar if lucky what’s going on what am I paying for?,service_outage_connectivity
2983444,UPSHelp,"To my driver who has my @115817 route for Carlton Way, Thanks for taking good care of my dearly departed Kougar. She recognized the sound of your truck and would bark to get outside for the treats you gave her. I will always appreciate your kindness to her.",order_delivery_issue
2980480,Ask_Spectrum,So playstation decided not to auto update cod and my internet is getting throttled by @115955 again. Last time those idiots claimed I paid for 2 down 1 up.... confused on how thats even a package. Then guy never responded when I ask if he was bsing me. https://t.co/TelEjFuVzv,service_outage_connectivity
9969,SouthwestAir,Thank you @79613 for the best bday gift ever! A weekend at @645 ! And the Best empty @SouthwestAir flight home! https://t.co/nSSSgQ86Er,feedback_praise_resolution
1551499,AmericanAir,"Just when @AmericanAir was primed for an on time flight, we're now 8 min past departure and door hasn't opened. Still no announcement.",flight_travel_disruption
2981742,Ask_Spectrum,@Ask_Spectrum I have been trying to send this tweet for half an hour waiting for my internet to come back to life. I can say with 100% certainty it’s at least not my router. Can I xchng it with a local store or do I have to go through a tech visit?,service_outage_connectivity
2986455,AmazonHelp,I'm wondering why @115821 is such a dumpster fire when it comes to deliveries lately? Two lost and delayed packages in as many weeks. Two day guaranteed delivery my ass. #weexpectmorefromyou #yourenoteventryinganymore #wherethehellismystuff #yourcustomerserviceisajoke,order_delivery_issue
2264369,AmericanAir,@AmericanAir what’s going to happen with the MCO flights? Will they be delayed or cancelled completely?,flight_travel_disruption
1360,ChipotleTweets,"@ChipotleTweets I'm not frustrated, just sad. But thanks for the compassion.",feedback_praise_resolution
2265336,TfL,"@TfL hello, incorrectly charged up to £15 in contactless fees. This is because I switched between card and Apple Pay. Please advise",billing_payment_dispute
1544951,AppleSupport,@AppleSupport thank you!! is this just like a weird bug with the latest iOS update?,feedback_praise_resolution
1546030,AmazonHelp,@AmazonHelp Thanks for your prompt reply. I have filled that form. And sorry to share the order number here. It will not be repeated.,feedback_praise_resolution
1547537,UPSHelp,@175600 @156471 So I stalked @115817 system and found my tracking # before Apple 🍎 released it to the system. #iPhoneX is on the way! https://t.co/7wRLgBCxbC,order_delivery_issue
1549541,Tesco,"@Tesco what have you done with online site, its terrible. I shop every week, new site is a pain, had to delay delivery, it doesn't work!",order_delivery_issue
2981212,AmericanAir,@AmericanAir please don’t make this 2 years in a row of a cancelled Christmas flight. @Delta hope you’re ready to save the day again!,flight_travel_disruption
2266330,Ask_Spectrum,@Ask_Spectrum any particular reason the internet in Cincinnati has been slow or outright off all day? Reset the router multiple times.,service_outage_connectivity
2980259,AppleSupport,@AppleSupport Apple. Fail to understand why my iPhoneX freeze. Complete blackout screen. Hv to reset the phone repeatedly now. I hv the latest update of ios,technical_hardware_software_bug
1551449,Tesco,@Tesco I was told I wouldn't receive my delivery any later than today yet it is not here.,order_delivery_issue
1548250,AmericanAir,When @AmericanAir doesn’t have a plane or a crew for flight that was supposed to leave at 10 😑😑😒,flight_travel_disruption
2270251,Ask_Spectrum,@Ask_Spectrum What is the extent of your outage in 12186? What is estimated restoration time? Specifically how many resources are working on this? #spectrumoutage #nyspsc,service_outage_connectivity
2983400,Ask_Spectrum,"@Ask_Spectrum 93535 (Lancaster, CA) internet has been cutting in and out for the past week. Today it is now completely turning off and taking minutes to reboot. Power cycle router and nothing. What’s going on?",service_outage_connectivity
2985888,British_Airways,"One hour and fifty-five minutes to check in for flight BA48 Seattle-London. And we were at the front of the queue. Truly, truly awful @British_Airways #BritishAirways #badservice 👎🏻✈️🇬🇧",flight_travel_disruption
2266674,Uber_Support,@Uber_Support Was taken care of - thank you,feedback_praise_resolution
2984541,AppleSupport,"I've had nothing but problems with my @115858 iPhone since the update. For the price of these devices, this is completely unacceptable.",technical_hardware_software_bug
1544900,ArgosHelpers,.@ArgosHelpers are acc really really awesome and helpful for trying to help you out with issues; kudos to you guys! ❤️,feedback_praise_resolution
1546777,Delta,"@Delta Thank you for your reply, my confirmation was HJMVJX",feedback_praise_resolution
1546647,AmazonHelp,@AmazonHelp I've gotten it and it works now so thank you,feedback_praise_resolution
790282,Delta,"this is poor service @Delta , I have a connecting flight that i’ve now missed",flight_travel_disruption
2985147,Ask_Spectrum,@Ask_Spectrum Is there an internet service outage in northern Manhattan? Cause my internet is out.,service_outage_connectivity
2264917,sprintcare,@sprintcare Have been trying to get something off my bill since May. After 5 phone calls and being told it would be fixed I️ am still being over charged every month. Last week a supervisor was suppose to call me but never did.,billing_payment_dispute
790964,GreggsOfficial,@GreggsOfficial hi do you sell Sausage Sandwiches all day if so how much?,product_inquiry_availability
1550619,VirginAtlantic,@VirginAtlantic Thanks for your text about VS23 tomorrow. I'm confused as to why the aircraft cannot be catered in London - its origin?,feedback_praise_resolution
2984822,comcastcares,@comcastcares is there another outage?,service_outage_connectivity
791733,SouthwestAir,@SouthwestAir Thanks! I can login on my app but it isn't letting me add my wife's name to a flight I want to buy her w/ my points. Is this an app thing?,flight_travel_disruption
2266863,AmazonHelp,@AmazonHelp Had yet ANOTHER delivery driver thumping on our door with his fists tonight. Scared us both half to death! We have a working bell!,order_delivery_issue
1549283,AirAsiaSupport,"@AirAsiaSupport hello, i've booked flight tix but how can i change the passanger name? Pls helppp. Thanks.",flight_travel_disruption
678,AmazonHelp,My package from @115821 with my Halloween costume was “delivered” Friday but I don’t have I so searching everywhere for a last minute idea.,order_delivery_issue
786581,AmazonHelp,@115830 unrequested delivery address change. Help!,order_delivery_issue
790251,AppleSupport,@AppleSupport the new OS did not fix the issues with the 6 screen sensitivity.,technical_hardware_software_bug
2635,AppleSupport,"@115858 Just updated iOS on iPhone7, now iCloud backup greyed out, cannot be turned on, says “Last Backup Never”",technical_hardware_software_bug
2987799,SouthwestAir,"@SouthwestAir Icing on the cake was flight was 1/2 full. If I had a negative comment coupon to give, I would. Make some of those for your “loyal” traveler",flight_travel_disruption
2264320,AmericanAir,@AmericanAir gate agent at lga flight 3473 said you don't board passengers w/ children for pre boarding. Wow how family friendly of you. https://t.co/TaAMROqsXJ,flight_travel_disruption
3236,Delta,@Delta I checked in for my flight that’s tomorrow and I was moved seats. I was originally on the aisle. I’m hoping you can help?,flight_travel_disruption
8128,British_Airways,@British_Airways I’m campaigning for the refund on the money you stole from me over 2 months ago 🔫,subscription_cancellation_refund
11079,AmazonHelp,"I'm thinking that @115821 tracking is total fiction - package has been ""Out for Delivery"" for 2 days & hasn't arrived. 3 days late.",order_delivery_issue
4864,AmazonHelp,"Hey @115821, maybe don't ask people to pay $8 for ""launch day arrival"" if you're not going to ship the package until the day after launch!",order_delivery_issue
2987007,Ask_Spectrum,@Ask_Spectrum Is there an outage in Missouri?,service_outage_connectivity
2983227,idea_cares,"@idea_cares In idea store they charged rs 100 for switching 
What should i do .idea store ashok nagar Hyderabad.",billing_payment_dispute
4794,Ask_WellsFargo,@Ask_WellsFargo Can I still get my money back if I have proof that there was a card read error and I was double charged for something but when I filed a claim I was told I was a basically a liar?,billing_payment_dispute
2981609,AmazonHelp,"So two colleagues were expecting @115830 orders today, delivery expected, TODAY. And the tracking showing that it was enroute...",order_delivery_issue
2266717,AmazonHelp,"@AmazonHelp (I assume the ""temporarily out of stock"" notice was why it is late, but the lack of information - and still completely incorrect information on the arrival date - is ridiculous.)",product_inquiry_availability
2267154,AirbnbHelp,"arghhh, @115783 just overcharged my reservation by 80 per cent #NotHappy",billing_payment_dispute
2986560,UPSHelp,Shipped a care package of American snacks to German friends via a @115817 franchise. Told them the contents & asked whether we could ship it. They said yes and charged us. But German customs refused it and now the @115817 franchise and their corporate office both refuse to help us.,billing_payment_dispute
1549415,AmazonHelp,@AmazonHelp is there a reason I'm still getting charged every other month for Amazon Prime even though it's been canceled for months? https://t.co/eSRWLFnxiB,billing_payment_dispute
2264674,TMobileHelp,@TMobileHelp Cool thanks for letting me know. We were kind of worried.,feedback_praise_resolution
1549515,Uber_Support,@Uber_Support my driver never turned off the ride! Help! https://t.co/HqUKe22Lhc,order_delivery_issue
2268702,SpotifyCares,"@SpotifyCares Spotify consistently stops working with the keyboard media buttons (play, pause, next, prev) on mac OS. Spotify 1.0.67.582.g19436fa3, macOS 10.13.1 (17B48). Media buttons work again on restart, but stop after a while.",technical_hardware_software_bug
2264304,AmericanAir,As big as DFW airport is and @AmericanAir can’t find an open gate for our arriving flight? Typical AA crap...,flight_travel_disruption
2264257,AmericanAir,"Dear @AmericanAir, I would appreciate it if your crew made it on time to work especially for a flight this late. I would like to get home😤",flight_travel_disruption
4780,Ask_WellsFargo,@116827 you guys blocked my card for 3 days after i asked not to and now i've been on hold for 3 hours!! i need to use my card now,complaint_poor_service
10974,AskPapaJohns,"@AskPapaJohns Order #556073124. Ordered my pizza and hour ago, on the tracker it says delivered. Didn't get anything. Can I get a refund?",subscription_cancellation_refund
792723,AmazonHelp,"@309029 @AmazonHelp Right Sam, I think Prime members should be exempt from Hermes shipping, to be honest. Sure Amzn have metrics on on-time delivery for them.",order_delivery_issue
1549478,AppleSupport,Dear @115858 #update I️ isn’t i!!! 😡😡 #getittogether,technical_hardware_software_bug
791487,AmazonHelp,"@AmazonHelp Ya , bt the product is left the delivery station n now on the way for main station @AmazonHelp",order_delivery_issue
2266459,ATVIAssist,@ATVIAssist No worries and Thank You,feedback_praise_resolution
2983552,AskeBay,"@115937 you remove items I have paid for, no refund, no way to contact sellers or EBAY to find out what's going on, because there is no category for you took my money and canceled my orders. Help desk says email was sent explaining, no email. I'm done with eBay.",subscription_cancellation_refund
6905,JetBlue,Just boarded on our way to @362 !!! Thank you @JetBlue #laketahoe https://t.co/zmV2fhhGRh,feedback_praise_resolution
786062,VirginTrains,"hey @VirginTrains! Mon afternoon went from Glasgow to London Euston. Used the train wifi, but was charged twice! May I ask for a refund? :)",billing_payment_dispute
787071,Tesco,"@Tesco They were adamant that they do nothing of the sort.
If I go and the item is still out of stock can I go to CS and get the voucher? Thanks",product_inquiry_availability
1548864,AskeBay,Person who won my item on @115931 is now saying their @115993 has been hacked they’ve been told by PayPal that it’s going to take a month before it can be sorted. This sounds like a fishy excuse. What do you think @AskeBay @AskPayPal?,account_access_security
1545320,comcastcares,"@comcastcares I actually DMed you some time back with that information during an outage, and never received a response. Also I've been over these issues..",service_outage_connectivity
2266085,AppleSupport,@AppleSupport @129941 what is the deal w pandora crashing several times a day on IPhone 5?,technical_hardware_software_bug
791032,AmazonHelp,@AmazonHelp @115850 my order has arrived in lucknow since last 2 days but no call or message has came regarding delivery.kindly lookout https://t.co/sEc9JCzgq8,order_delivery_issue
10989,UPSHelp,"@115817 is now 3 hours past my 2 hr ""confirmed delivery window"" for 2nd Day Air medical supplies. Next order, I will demand another shipper.",order_delivery_issue
2985594,sprintcare,#ThatMomentWhen you’re wondering why tf your phone service is being crappy af and then you open google to find the first news headline “@115714 outage? Here’s what you need to do!” 😢 Ugh... #FirstWorldProbs,service_outage_connectivity
6911,AmericanAir,@AmericanAir Will it be complimentary or charged the 25$ or however much it Is?,billing_payment_dispute
2271167,Delta,Delay in Nashville wasn’t @Delta issue but airport issue. Flight was ready to go 10 Min early. I’m pretty sure it was a Russian interference.,flight_travel_disruption
3541,XboxSupport,"@116549 hi guys, have a weird issue where the Xbox is causing issues with my TV, transitioning from apps can sometimes make the screen show a distorted image, and I have to power cycle to get it back to normal 😐",technical_hardware_software_bug
8,sprintcare,@sprintcare is the worst customer service,complaint_poor_service
789324,Delta,"@Delta -had to cancel Vegas flight and rebook--your team's professionalism only outdone by it's courtesy. Thx to Rachel, Monique, and Eric!",flight_travel_disruption
784360,AmazonHelp,"@115850 
harassment of customer is your duty!! products get damaged before delivery!!!
Height of irresponsibility
worst service ever!!!",order_delivery_issue
784301,SW_Help,@SW_Help Will we be consulted about future fare increases to?,billing_payment_dispute
791784,VirginTrains,"@VirginTrains Thank you, it's the 10:09am train from Wigan North Western to London Euston, I will be getting off at Euston. Thank you!",feedback_praise_resolution
7079,comcastcares,@116136 Too bad they are stuck with the worst customer service,complaint_poor_service
2269950,AppleSupport,"@AppleSupport Can’t activate it. Sprint shows the phone is active in their end, but I can’t get past the activation screen on the phone itself",technical_hardware_software_bug
2264798,SpotifyCares,"@SpotifyCares You need to clearly define for family plan- Step 1. Send invite, step 2. Have family member create used id and password onsite first, step 3. Family member accept invite. Better yet, automate family account creatation via invite. Sheesh.",account_access_security
1549188,UPSHelp,@UPSHelp How late do the delivery trucks stay out?,order_delivery_issue
2271074,ArgosHelpers,@ArgosHelpers I bought this chest of drawers a month ago and it’s falling apart. Am I able to get a refund or replacement please? https://t.co/uYJqTt43Pt,subscription_cancellation_refund
2267344,AppleSupport,@115858 . The last update on my ipad has created a nightmare anytime I use my keyboard; deadly slow!,technical_hardware_software_bug
2986722,Ask_WellsFargo,IF YA'LL GET A CALL FROM WELLS FARGO SAYING THAT THEY THINK SOMEONE IS TRYING TO CHANGE YOUR PASSWORD AND THEY ASK FOR A CODE SENT FROM WELLS FARGO DO NOT GIVE THEM INFO. THEY WILL CLEAR YOUR BANK ACCOUNT,account_access_security
2980300,XboxSupport,"@XboxSupport Okay, thank you so much!",feedback_praise_resolution
9748,UPSHelp,Since when do I need to be home to receive a package from Amazon that has a T-SHIRT AND PJ PANTS IN IT?! @115817 @115821 😒,order_delivery_issue
1550224,TMobileHelp,I’m still wondering why @115911 @115913 were so shady on the pricing and process of the iPhone X on JOD..info was misrepresented,billing_payment_dispute
2269200,AmazonHelp,"@115850 My order is 408-3472755-6277934. Its was not delivered saying I have cancelled the it. It was a great deal for me, so there is no reason to cancel. It is now being returned. Therefore, it's my humble request to you as a good will, please resend the product. Thanks",order_delivery_issue
1761,AppleSupport,iOS 11 is killing my battery @115858. Fix it.,technical_hardware_software_bug
787392,Safaricom_Care,@Safaricom_Care . Do safaricom SIM cards cost ked 1100? Your agent Jkia charged that??,billing_payment_dispute
3109,AmericanAir,"@AmericanAir Despite flying w/ same from EWR, forced @ MIA to check guitar & charged $25. Not @ gate, B4 security. Flt not full. WHY?",billing_payment_dispute
5108,comcastcares,@comcastcares internet has been down for almost 30 mins now..,service_outage_connectivity
2264565,UPSHelp,"@UPSHelp Hi! I'm trying to update my address info., particularly the apt.# but I don't have the Correct My Address button available. The last update was 18mins. ago, and I'd like to add my apt.# to still be able to get my package today. Thanks!",order_delivery_issue
2986514,JetBlue,@JetBlue How can I get a receipt for cancellation fee? I tried to get receipt from website but it showed what I originally purchased. Thanks!,billing_payment_dispute
787333,AskeBay,"@115937 Even if you apply the gift card balance before sign in, it is removed and you can only pay using PayPal.",account_access_security
792163,AppleSupport,ever since i updated my phone to iOS 11 my wifi connection at home has been garbage. @115858 fix this!,technical_hardware_software_bug
8095,comcastcares,@115900 Thanks for having an outage in my area the entire game 7 of the World Series.. #bullshit #youowemebig,service_outage_connectivity
1549391,Uber_Support,@115873 hey Uber someone has hacked my account. Why would someone want to do that ?,account_access_security
2265374,AskTarget,@AskTarget And this was after I specifically asked them to put 3 packs on hold for me. Should not be this much aggravation for socks.,complaint_poor_service
3694,comcastcares,"@comcastcares Guys, it’s been a week continuously when your app says outage reported. And my internet connection keeps breaking up. Saying “Outage reported” is not enough. For a week!!!",service_outage_connectivity
790671,AppleSupport,@115858 @AppleSupport And latest update does not fix it,technical_hardware_software_bug
787334,AskeBay,Found a pretty bad bug on @115937 where if you have 2-factor authentication enabled on PayPal you can't apply a eBay Gift Card after sign in.,account_access_security
792138,AppleSupport,the new software update makes the flashlight lag. why though @AppleSupport,technical_hardware_software_bug
2986273,AirAsiaSupport,"@AirAsiaSupport hello, may I know how should I proceed with rescheduling my flight from Bali to Jakarta. My scheduled flight is today 1255.",flight_travel_disruption
2981077,Uber_Support,@Uber_Support Hi you guys charged me the full price of my trip last night when I got a receipt saying they took my Uber credit for the trip but really charged me/took my credit. I would like my Uber credit refunded.,billing_payment_dispute
735,AppleSupport,@AppleSupport I have the iPhone 6s Plus and just did the most recent update.,technical_hardware_software_bug
2983454,UPSHelp,"Dear @115817, if your driver isn’t gonna ring the doorbell before leaving a note maybe he shouldn’t be a driver for you.",order_delivery_issue
1543677,Delta,Really impressed with @Delta. Returned my gpa’s walker and bag he misplaced in separate places of the MSP airport within just over a day.,flight_travel_disruption
784775,Uber_Support,"@115873 why everytime I take à uber they either go buy some drinks, snacks or get some gas ? Aren't the driver supposed to run errands later ? https://t.co/9BrG8TtI8m",order_delivery_issue
10671,AppleSupport,"@AppleSupport So, since updating the latest iOS, Pages no longer lets me open any docs, all show, just don’t open. Suggestions? Anyone?",technical_hardware_software_bug
2266535,MicrosoftHelps,@MicrosoftHelps turned out to be the power settings. It does this on low battery,technical_hardware_software_bug
2982201,AmericanAir,"@AmericanAir hey guys, I just booked 2 flights from DTW to MAF for 1/5-1/8 and realized that I booked the return flight for 5am instead of 6pm (silly mistake). Can you help me change it without it costing $300? The prices of the tickets were the exact same.",flight_travel_disruption
2267338,AppleSupport,@AppleSupport this IOS 11 update has had 2 other updates and my phone still doesn’t work 50% of the time :///,technical_hardware_software_bug
2984260,Ask_Spectrum,"@Ask_Spectrum no internet in Carmel, IN. Is there an outage?",service_outage_connectivity
1655,GoDaddyHelp,@GoDaddyHelp Thank you!,feedback_praise_resolution
